oID,PID,CIDX,Poster,Gender,CDate,Cmt,CLike,Date,Time
962246-22,962246,22,原PO - 臺北醫學大學 ,m,2016年1月8日 13:44,依我猜測 洪,0,2016/1/8,13:44
962246-23,962246,23,一個把回應刪除的同學,o,2016年1月9日 15:03,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2016/1/9,15:03
958221-1,958221,1,臺北醫學大學,f,2016年1月6日 09:49,競爭對手安安,4,2016/1/6,09:49
958221-2,958221,2,臺北醫學大學,f,2016年1月6日 10:49,競爭對手再+1～,3,2016/1/6,10:49
958221-3,958221,3,臺北醫學大學,m,2016年1月6日 13:19,唸的紮實的話. 有機會對手+1  學弟好,3,2016/1/6,13:19
958221-4,958221,4,臺北醫學大學,f,2016年1月6日 14:23,嗨嗨對手???,1,2016/1/6,14:23
958221-5,958221,5,一個把回應刪除的同學,o,2016年1月6日 14:27,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2016/1/6,14:27
958221-6,958221,6,臺北醫學大學,f,2016年1月6日 15:20,看你實力ㄏㄏ,0,2016/1/6,15:20
958221-7,958221,7,臺北醫學大學 藥學系,f,2016年1月6日 17:15,我覺得跟什麼時候開始準備無關跟你的決心程度才有關：),7,2016/1/6,17:15
958221-8,958221,8,臺北醫學大學,m,2016年1月16日 18:41,你覺得你念得完就沒差啦～,0,2016/1/16,18:41
945870-1,945870,1,臺北醫學大學,f,2016年1月3日 12:21,我都固定去house價格偏高但是設計師滿厲害的,0,2016/1/3,12:21
945870-2,945870,2,原PO - 臺北醫學大學 ,m,2016年1月3日 12:25,B1 那邊單剪髮有到500嗎還是每個設計師價位都一樣?找了很久網路上好像都沒有價目表的樣子@@,0,2016/1/3,12:25
945870-3,945870,3,臺北醫學大學,f,2016年1月3日 12:45,我之前在284巷家教的小孩家也是開髮廊～他們家叫 V&J，在那個...284巷那邊有間小林髮廊跟日式蛋包飯（還是咖哩飯？）中間夾的巷子走進去～就會看到招牌了～～平常價格偏高，設計師也都蠻厲害的～但最近好像還在做促銷！如果持學生證指定設計師Joy的話體驗價好像是洗加剪300元吧！我朋友給她剪大部份都很滿意喔！！可以參考看看～,3,2016/1/3,12:45
945870-4,945870,4,臺北醫學大學,m,2016年1月3日 14:07,B3 好像第二次打廣告了?XD我個人是推上越啦(女性友人推薦)一顆頭剪兩百還不會太難看 對男生來說經濟實惠~,0,2016/1/3,14:07
945870-5,945870,5,臺北醫學大學,f,2016年1月4日 01:57,B4 哈哈對啊！因為我記得他平常單剪好像四百多吧？加洗的話好像就五六百的樣子（有點忘記確切數字了ˊ＿>ˋ所以我覺得促銷活動不去白不去～而且給他們洗頭是真的蠻舒服的ˊˇˋ,1,2016/1/4,01:57
945870-6,945870,6,臺北醫學大學 呼吸治療學系,m,2016年1月4日 02:48,VJ我昨天去剪髮350，染髮1700歲末回饋剪+染還有特價(￣?￣)老闆會跟你溝通好，比較不會出現奇怪的髮型,1,2016/1/4,02:48
945870-7,945870,7,臺北醫學大學 藥學系,f,2016年1月5日 07:09,B6 我今天才跟你見面對不對？抱歉原PO我歪樓了>_<,1,2016/1/5,07:09
945870-8,945870,8,臺北醫學大學,f,2016年1月5日 10:47,我是 B1我只知道女生洗+剪是600他們沒有純剪髮 一定都是洗加剪不過後來重新裝潢後價錢不知道有沒有再上調…男生會比女生價格再低個1、200吧><,0,2016/1/5,10:47
945870-9,945870,9,臺北醫學大學,f,2016年1月15日 18:44,去V&J+1,0,2016/1/15,18:44
945870-10,945870,10,臺北醫學大學,f,2016年1月20日 11:23,請問V&J有比較推的設計師嗎？,0,2016/1/20,11:23
945870-11,945870,11,臺北醫學大學,f,2016年1月28日 13:53,我給penny剪唷人不錯不過最近有一個新來的，好像專門剪年輕人的哈哈哈老闆娘以前在東區開店的~~~鹿,0,2016/1/28,13:53
945870-12,945870,12,臺北醫學大學 護理學系,f,2016年1月30日 02:13,新來的設計師叫Joy~我是都給老闆娘剪啦~~~但我朋友給Joy剪評價也很高!,0,2016/1/30,02:13
944714-1,944714,1,臺北醫學大學,f,2016年1月3日 05:55,另一隻呢？？,13,2016/1/3,05:55
944714-2,944714,2,原PO - 臺北醫學大學 ,f,2016年1月3日 18:49,B1可能當警衛不太好玩吧 所以沒看到他XD但前幾天有看到他在教研外面吃罐罐?,0,2016/1/3,18:49
944714-3,944714,3,臺北醫學大學 公共衛生學系,f,2016年1月3日 20:27,他超可愛的我上次有摸他他很乖喔~,1,2016/1/3,20:27
944714-4,944714,4,臺北醫學大學 96醫學系,m,2016年1月4日 15:31,超愛觀察他在幹嘛（看門？）「煞氣的喵喵.com」Thales,2,2016/1/4,15:31
944714-5,944714,5,臺北醫學大學,m,2016年1月5日 04:27,凹手手,5,2016/1/5,04:27
944714-6,944714,6,一個把回應刪除的同學,o,2016年1月5日 14:22,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2016/1/5,14:22
944714-7,944714,7,國立成功大學 心理學研究所,f,2016年1月5日 14:23,文青照,3,2016/1/5,14:23
944714-8,944714,8,臺北醫學大學 96醫學系,m,2016年1月5日 15:40,崩壞～,1,2016/1/5,15:40
944714-9,944714,9,臺北醫學大學 藥學系臨床藥學組,f,2016年1月5日 15:50,警衛臉很臭警衛大屁股警衛打瞌睡帥氣警衛飛機耳警衛,10,2016/1/5,15:50
944714-10,944714,10,臺北醫學大學,f,2016年1月5日 16:00,歐~~~~黑貓的圓眼~~~~,0,2016/1/5,16:00
944714-11,944714,11,原PO - 臺北醫學大學 ,f,2016年1月5日 17:47,B9 也太努力在觀察警衛們了吧 哈哈哈哈,1,2016/1/5,17:47
944714-12,944714,12,臺北醫學大學,m,2016年1月6日 09:51,不過為什麼警衛的活動範圍永遠不離開教研自學啊?,2,2016/1/6,09:51
944714-13,944714,13,臺北醫學大學,f,2016年1月6日 09:53,推B12而且小黑都在走廊小白都在靠近教研的椅子上,2,2016/1/6,09:53
944714-14,944714,14,臺北醫學大學,m,2016年1月6日 18:09,是不是校徽廣場那裡有個氣場會排斥喵星人(誤),1,2016/1/6,18:09
944714-15,944714,15,臺北醫學大學 96醫學系,m,2016年1月7日 02:06,瓷磚太冰冷，趴著不蘇胡吧（？,1,2016/1/7,02:06
944714-16,944714,16,臺北醫學大學 公共衛生學系,f,2016年1月7日 02:22,真的超級喜歡他們的~~~~,1,2016/1/7,02:22
944714-17,944714,17,臺北醫學大學,f,2016年1月7日 13:43,昨天還是前天看到她在自學做警衛， 後來返回時又跑了,6,2016/1/7,13:43
944714-18,944714,18,臺北醫學大學 醫學系,f,2016年1月8日 15:58,警衛睡香香月,9,2016/1/8,15:58
944714-19,944714,19,原PO - 臺北醫學大學 ,f,2016年1月10日 06:10,期末考期間上來這邊看看大家捕捉到的可愛警衛們真是令人感到療癒～～他們真是這些年在自學唸書最萌的回憶了嗚嗚,2,2016/1/10,06:10
944714-20,944714,20,臺北醫學大學 藥學系臨床藥學組,f,2016年1月11日 14:46,警衛吃手手警衛帥氣眨眼警衛幫忙排隊警衛脊椎側彎（？）警衛化身芝麻大福,18,2016/1/11,14:46
944714-21,944714,21,臺北醫學大學,f,2月29日 10:19,警衛回眸一瞪,1,2016/2/29,10:19
944714-22,944714,22,原PO - 臺北醫學大學 ,f,3月4日 05:29,(舉手發問前陣子發現自學門口出現了一個溫馨的小窩???看到都覺得心裡暖暖的?不過昨天突然想到我們警衛有兩名??那他們是要排班去睡嗎XD,0,2016/3/4,05:29
944714-23,944714,23,臺北醫學大學 藥學系臨床藥學組,f,3月9日 00:00,宅急便的窩在別的地方～自學門口是阿寶的喔,4,2016/3/9,00:00
918016-1,918016,1,臺北醫學大學,m,2015年12月26日 15:58,哩洗勒工三小?,4,2015/12/26,15:58
918016-2,918016,2,臺北醫學大學,m,2015年12月26日 16:25,哈哈哈哈哈,1,2015/12/26,16:25
918016-3,918016,3,臺北醫學大學,m,2015年12月26日 16:27,我教,1,2015/12/26,16:27
918016-4,918016,4,原PO - 臺北醫學大學,m,2015年12月27日 17:24,滷唐剪頭髮了 好帥,3,2015/12/27,17:24
918016-5,918016,5,臺北醫學大學 保健營養學系,m,2015年12月28日 06:41,額這實在太驚人了也知道太多我的底細了吧!!!!我根本沒出師還是找B3學吧??我就當偶爾在校園發甜點的小(ㄆㄤˋ)精靈就好了謝謝你的鼓勵?~~-----滷糖,5,2015/12/28,06:41
918016-6,918016,6,一個把回應刪除的同學,o,2015年12月28日 07:17,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/12/28,07:17
918016-7,918016,7,臺北醫學大學 保健營養學系,f,2015年12月30日 07:49,B5 滷糖我也想吃～～～,2,2015/12/30,07:49
918016-8,918016,8,臺北醫學大學 保健營養學系,m,2015年12月31日 02:23,wow魯蛋魯糖滾阿滾,3,2015/12/31,02:23
918016-9,918016,9,臺北醫學大學,m,2016年1月16日 18:43,B5 滷糖的粉絲啾咪咪我餓了需要食物~~,2,2016/1/16,18:43
914824-1,914824,1,臺北醫學大學,m,2015年12月25日 17:03,Dcard廣告建議,16,2015/12/25,17:03
914824-2,914824,2,臺北醫學大學,m,2015年12月26日 01:00,很多都回家了吧,0,2015/12/26,01:00
914824-3,914824,3,臺北醫學大學 96醫學系,m,2016年1月4日 16:07,B1 快下載XDDDD,0,2016/1/4,16:07
898655-1,898655,1,臺北醫學大學 呼吸治療學系,m,2015年12月21日 03:14,那穆記的牛肉麵應該值得（誤）,1,2015/12/21,03:14
898655-2,898655,2,臺北醫學大學 醫學檢驗暨生物技術學系,m,2015年12月21日 03:45,"義大利麵屋不錯有湯有飲料, 可以慢慢坐?優質賣家",1,2015/12/21,03:45
898655-3,898655,3,臺北醫學大學,m,2015年12月21日 04:41,醬師父,1,2015/12/21,04:41
898655-4,898655,4,臺北醫學大學 牙醫學系,m,2015年12月21日 04:57,祥和阿XD再點個加大保證有難忘的回憶~,5,2015/12/21,04:57
898655-5,898655,5,臺北醫學大學 醫學系,f,2015年12月21日 07:37,推醬師傅,0,2015/12/21,07:37
898655-6,898655,6,一個把回應刪除的同學,o,2015年12月21日 09:50,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/12/21,09:50
898655-7,898655,7,臺北醫學大學,f,2015年12月21日 09:51,麥當勞對面的Cucina Felice是新開的義法料理 評價不錯但價位要兩三百up 不過裝潢氣氛都很棒 推推,4,2015/12/21,09:51
898655-8,898655,8,臺北醫學大學 醫學檢驗暨生物技術學系,f,2015年12月21日 10:41,附醫那家薌100塊，飯和飲料吃到飽，推雞排飯烤肉飯和豬腳飯警察局那裡有家邱記涼麵，炸醬涼麵大碗50還是60的樣子，芝麻醬味比較重其實學餐我覺得還不錯啊好吃又大碗XD附醫的餐廳也不錯喔學生有優惠後門口那裏的董師傅和吳家麵館還不錯吃（感覺推薦的似乎都是大家已經吃膩了的_(:」∠)_,2,2015/12/21,10:41
898655-9,898655,9,原PO - 臺北醫學大學 ,f,2015年12月21日 10:56,謝謝你們(*???*)?我會讓同學吃的很飽的=ω=,0,2015/12/21,10:56
898655-10,898655,10,臺北醫學大學,f,2015年12月21日 16:44,只有我覺得醬師傅很難吃嗎?...,3,2015/12/21,16:44
898655-11,898655,11,臺北醫學大學,f,2015年12月24日 03:10,越泰軒 義麵屋 韓大嬸朋友來我都帶他們吃這些～,0,2015/12/24,03:10
898655-12,898655,12,臺北醫學大學 醫學系,f,2015年12月24日 16:09,朝鮮閣也頗好吃～,0,2015/12/24,16:09
898655-13,898655,13,一個把回應刪除的同學,o,2015年12月27日 12:53,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/12/27,12:53
861065-1,861065,1,臺北醫學大學,f,2015年12月10日 08:17,已投,1,2015/12/10,08:17
861065-2,861065,2,臺北醫學大學,m,2015年12月11日 00:05,ㄟ～～可以問一下要怎麼投ㄇ,0,2015/12/11,00:05
861065-3,861065,3,原PO - 臺北醫學大學 ,m,2015年12月11日 01:21,謝謝你~~  投票已經結束囉~~我朋友終於達到了第十名，成功擊敗了加拿大XDDD謝謝大家^ ^,4,2015/12/11,01:21
852966-1,852966,1,臺北醫學大學 呼吸治療學系,m,2015年12月8日 07:33,對我來說算是種義務吧，畢竟家裡一代傳一代都蠻照顧直屬的,6,2015/12/8,07:33
852966-2,852966,2,原PO - 臺北醫學大學 ,m,2015年12月8日 11:43,B1 真好啊～～XD,0,2015/12/8,11:43
852966-3,852966,3,臺北醫學大學 醫學系,f,2015年12月8日 12:27,我是當義務啦，畢竟學妹剛進來人生地不熟又不像國高中作息固定，又換了生活圈，總得有人給她問而且我家上代直屬雖然神經比較粗可是人真的很好就會有種我也應該對學妹好的感覺，至少要做到和家裡直屬一樣而且沒去過的地方帶個路傳個已經用不到的共筆和課本還有交代一下某些社團和老師和考試和活動要注意每一個學期也花不了多少時間,6,2015/12/8,12:27
852966-4,852966,4,臺北醫學大學,f,2015年12月8日 15:39,ㄜ??這要看你怎麼想但絕對無法被定義成義務吧！或許可能某方面來說有點責任但通常都是為了友誼吧！,2,2015/12/8,15:39
852966-5,852966,5,臺北醫學大學 保健營養學系,m,2015年12月8日 17:00,對轉學生轉系生來說是一種機緣啊不是所有轉學轉系生都可以擁有一個自己系的直屬啊轉聯會再辛苦幫大家找也是會有的時候沒有人願意接學弟妹我覺得可以遇到真心照顧你的學長姐真的就要偷笑加感謝了理所當然要讓這個緣份繼續下去啊~我的看法啦-----滷糖,4,2015/12/8,17:00
852966-6,852966,6,臺北醫學大學 呼吸治療學系,m,2015年12月8日 17:37,B1我們同系，但是為什麼我直屬很放我自由,1,2015/12/8,17:37
852966-7,852966,7,臺北醫學大學,m,2015年12月8日 17:43,B5議長說的很好！,1,2015/12/8,17:43
852966-8,852966,8,臺北醫學大學 呼吸治療學系,m,2015年12月8日 17:56,B6可能每家的情況不一樣 (?-ι_-?),0,2015/12/8,17:56
852966-9,852966,9,臺北醫學大學,f,2015年12月8日 18:00,大一學妹路過學長姐都好照顧我超級感動的嗚嗚,3,2015/12/8,18:00
852966-10,852966,10,臺北醫學大學,f,2015年12月9日 03:28,插大三沒直屬路過啦嗚嗚,2,2015/12/9,03:28
852966-11,852966,11,臺北醫學大學 藥學系藥學組,m,2015年12月9日 13:01,我覺得每個人想法不一樣耶我是學弟密我我都會盡量幫他但平常不會聊天，路上遇到會打招呼,1,2015/12/9,13:01
852966-12,852966,12,臺北醫學大學,m,2015年12月9日 16:49,B10收直屬,1,2015/12/9,16:49
852966-13,852966,13,臺北醫學大學 醫務管理學系,f,2015年12月10日 01:08,B12 當真要收我嗎哈哈哈我是 B10,1,2015/12/10,01:08
852966-14,852966,14,原PO - 臺北醫學大學 ,m,2015年12月10日 01:25,B3 除了帶路我也是蠻不介意這些事情不過想多聊聊又怕影響 目前交流剩家聚 共筆 糖果 跟回他fb近況其實真的不會花時間也蠻慶幸自己有直屬ww大學以前都沒有這種認識方法,0,2015/12/10,01:25
852966-15,852966,15,原PO - 臺北醫學大學 ,m,2015年12月10日 01:28,B5 也不是每個都有辦法對吧…辛苦了感覺平常不太會跟轉學轉系的同學聊到有直屬關係或是共同活動可能比較有機會直屬還真是看個人情況啊…,1,2015/12/10,01:28
852966-16,852966,16,原PO - 臺北醫學大學 ,m,2015年12月10日 01:29,B6 加油XDD 對直屬好一點一起來建立良好傳統吧不過如果下面直屬很不理人那就要看情況了…,1,2015/12/10,01:29
852966-17,852966,17,原PO - 臺北醫學大學 ,m,2015年12月10日 01:32,B9 別忘記當妳有學弟妹時也要繼續下去哦祝大學順利?(*???)B10 雖然不知道妳還需不需要但是加油～！,1,2015/12/10,01:32
852966-18,852966,18,原PO - 臺北醫學大學 ,m,2015年12月10日 01:33,B11 跟我狀況差不多呢…其實這是最容易經營的常態…？XD,1,2015/12/10,01:33
852966-19,852966,19,原PO - 臺北醫學大學 ,m,2015年12月10日 01:35,B4 有的人把他當義務XDD為了友誼認識學弟妹跟因為直屬關係產生友誼後者的情況比較多…吧？不過良好的直屬關係真的會產生友誼我很喜歡這樣的感覺呢～,1,2015/12/10,01:35
852966-20,852966,20,臺北醫學大學,m,2015年12月10日 14:48,B13真的,2,2015/12/10,14:48
852966-21,852966,21,臺北醫學大學 牙醫學系,f,2015年12月10日 15:50,學長姊都跟我們說：我會對你們好是因為我的學長姐也對我很好，所以你也一定不能忘記要對學弟妹很好喔~~,4,2015/12/10,15:50
852966-22,852966,22,臺北醫學大學,f,2015年12月11日 02:39,直屬都不理我啊哀～～,0,2015/12/11,02:39
852966-23,852966,23,臺北醫學大學 藥學系藥學組,m,2015年12月11日 05:43,我是B11大部分人應該都是這樣吧XD,0,2015/12/11,05:43
852966-24,852966,24,臺北醫學大學 醫務管理學系,f,2015年12月11日 16:38,不認直屬哈哈大三路過,1,2015/12/11,16:38
852966-25,852966,25,臺北醫學大學,f,2015年12月11日 16:50,哈哈我是B9謝謝祝福我現在已經開始在共筆到處留言給我的下屆直屬了哈哈哈,1,2015/12/11,16:50
852966-26,852966,26,原PO - 臺北醫學大學 ,m,2015年12月14日 10:19,B9 怎麼感覺好積極XDD希望大家都可以過好自己的大學生活囉不管有沒有直屬(???),1,2015/12/14,10:19
852966-27,852966,27,臺北醫學大學,m,2015年12月14日 16:07,反正只要是正咩就會出現不只一個直屬啦，還有乾直屬的勒,3,2015/12/14,16:07
852966-28,852966,28,臺北醫學大學 96醫學系,m,2016年1月4日 15:36,看你家傳統怎樣，還有人正不正《=喂我學長有給一些課本，所以我會盡量傳下去；但是自己還要用的就無法。這樣Thales,0,2016/1/4,15:36
852966-29,852966,29,臺北醫學大學 呼吸治療學系,m,2016年1月11日 01:30,B6我可以當你的乾直屬哈雖然不知道你是誰,1,2016/1/11,01:30
852966-30,852966,30,臺北醫學大學 護理學系,f,4月3日 09:12,義務，只要上屆學姐/長給的，一樣也不會少給學妹/弟，隨時提供詢問窗口(只要她開口),0,2016/4/3,09:12
840687-1,840687,1,一個把回應刪除的同學,o,2015年12月4日 17:30,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,0,2015/12/4,17:30
840687-2,840687,2,臺北醫學大學 保健營養學系,m,2015年12月5日 08:19,這些教練 很多都是一個公司來的...超想建議下一屆學弟妹不要再請這些教練了本來啦啦就是為了增進彼此感情比賽前吵的吵還傷和氣,20,2015/12/5,08:19
840687-3,840687,3,臺北醫學大學 藥學系,f,2015年12月7日 02:17,我們練得很努力基本上沒有太大的不愉快我們也很愛靠北教練但比完看到黑特北醫才發現原來本來就靠北的教練有靠北到這種程度,8,2015/12/7,02:17
840687-4,840687,4,臺北醫學大學,f,2015年12月10日 16:15,滿常聽到一套舞教好幾間學校的呀畢竟這幾年來啦啦舞已經到了無所不用其極 花枝招展的地步了,2,2015/12/10,16:15
